phenotype	Batch	Genotype	value	n_flies	n_retained	mad	q25	q75	metric	contrast	family	selection_class
"SiestaMoving__D6_D1"	"Batch8_DGRP"	"DGRP217"	0.145833333333333	18	18	0.1173725	0.0666666666666667	0.178125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch8_DGRP"	"DGRP336"	-0.025	13	13	0.037065	-0.0333333333333333	0.0541666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch8_DGRP"	"DGRP409"	0.00208333333333333	14	14	0.03397625	-0.0197916666666667	0.025	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"CS"	0.0666666666666667	28	28	0.10192875	0.00937499999999999	0.14375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP808"	0.0166666666666667	24	24	0.086485	-0.0416666666666667	0.0729166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP703"	0.183333333333333	31	31	0.2471	0.0333333333333333	0.370833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP716"	0.00416666666666668	19	19	0.07413	-0.0125	0.075	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP787"	0.0291666666666667	29	29	0.1544375	-0.075	0.2125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP737"	0.1875	29	29	0.135905	0.05	0.25	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP837"	0.0291666666666667	13	13	0.111195	-0.0458333333333333	0.0666666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP890"	0.08125	26	26	0.14826	-0.0145833333333333	0.191666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP310"	0.0875	27	27	0.1173725	0.00625	0.1125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP907"	0.0770833333333333	30	30	0.086485	0.021875	0.129166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch9_DGRP"	"DGRP908"	0.0395833333333333	18	18	0.0432425	0.00520833333333333	0.059375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP595"	-0.0708333333333333	31	31	0.1915025	-0.21875	0.025	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP596"	0.177083333333333	30	30	0.18223625	0.0145833333333333	0.265625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"CS"	0.104166666666667	30	30	0.1297275	0.021875	0.232291666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP531"	-0.0104166666666667	16	16	0.037065	-0.132291666666667	0.009375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP492"	-0.00416666666666665	11	11	0.0803075	-0.0645833333333333	0.0208333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP161"	-0.175	15	15	0.0926625	-0.216666666666667	-0.0645833333333334	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP822"	0.0791666666666667	28	28	0.10810625	0.0364583333333333	0.175	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP634"	0.135416666666667	24	24	0.17297	0.0697916666666667	0.272916666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch10_DGRP"	"DGRP890"	0.220833333333333	29	29	0.3026975	0.0291666666666667	0.466666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"CS"	0.0416666666666667	29	29	0.19768	-0.1	0.120833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP208"	0.0270833333333333	26	26	0.16988125	-0.0322916666666667	0.270833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP235"	0.025	11	11	0.037065	-0.05625	0.0333333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP380"	-0.0208333333333333	24	24	0.07104125	-0.05625	0.0572916666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP399"	0.158333333333333	27	27	0.12355	0.0875	0.24375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP502"	-0.327083333333333	28	28	0.1667925	-0.434375	-0.238541666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP555"	-0.0520833333333333	16	16	0.0803075	-0.096875	-0.00104166666666665	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP730"	0.10625	30	30	0.22239	-0.0197916666666667	0.270833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP738"	0.108333333333333	28	28	0.18223625	0.021875	0.275	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP765"	-0.179166666666667	7	7	0.160615	-0.308333333333333	-0.1	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch11_DGRP"	"DGRP832"	-0.0145833333333333	10	10	0.16370375	-0.053125	0.0958333333333334	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"CS"	0.0270833333333333	30	30	0.12046125	-0.0197916666666667	0.159375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP303"	0.00416666666666667	14	14	0.05868625	-0.0114583333333333	0.071875	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP304"	0.0541666666666667	21	21	0.09884	-0.025	0.1125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP307"	0.116666666666667	27	27	0.086485	0.0791666666666667	0.2	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP313"	-0.0416666666666667	27	27	0.210035	-0.185416666666667	0.06875	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP324"	0.154166666666667	26	26	0.1173725	0.0645833333333333	0.223958333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP335"	-0.00833333333333333	15	15	0.0926625	-0.04375	0.05625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP358"	0.00833333333333336	25	25	0.1420825	-0.0708333333333333	0.108333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP360"	0.18125	24	24	0.20694625	0.0229166666666667	0.289583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP362"	-0.00625	30	30	0.0926625	-0.0489583333333333	0.0572916666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch12_DGRP"	"DGRP375"	0.03125	22	22	0.10192875	-0.003125	0.114583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"CS"	NA	0	32	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP21"	NA	0	17	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP73"	NA	0	10	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP91"	NA	0	25	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP176"	NA	0	29	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP177"	NA	0	6	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP280"	NA	0	27	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP306"	NA	0	30	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP373"	NA	0	24	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch13_DGRP"	"DGRP790"	NA	0	20	NA	NA	NA	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"CS"	0.06875	12	12	0.1173725	0.0145833333333333	0.167708333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP26"	-0.00833333333333334	9	9	0.02471	-0.0208333333333333	0.0208333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP32"	0.225	29	29	0.1544375	0.0875	0.304166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP41"	0.1125	25	25	0.160615	-0.0208333333333333	0.208333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP45"	0.0375	25	25	0.1173725	-0.0416666666666667	0.108333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP48"	0.120833333333333	22	22	0.2285675	0.0229166666666667	0.332291666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP57"	0.0416666666666667	21	21	0.1420825	0.00833333333333333	0.25	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP75"	0.0729166666666667	24	24	0.12355	-0.00208333333333334	0.161458333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP83"	-0.0166666666666667	7	7	0.2285675	-0.104166666666667	0.0958333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP85"	-0.0208333333333333	21	21	0.1915025	-0.1	0.129166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch14_DGRP"	"DGRP820"	0.291666666666667	17	17	0.3026975	0.0208333333333333	0.379166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"CS"	0.0104166666666667	30	30	0.135905	-0.0197916666666667	0.139583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP93"	0.0770833333333333	30	30	0.07104125	0.0375	0.153125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP100"	0.03125	28	28	0.0555975	-0.0114583333333333	0.0604166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP109"	0.116666666666667	30	30	0.1297275	0.0354166666666667	0.205208333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP129"	-0.0166666666666667	29	29	0.086485	-0.0875	0.0291666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP142"	0.147916666666667	30	30	0.2285675	0.0416666666666667	0.360416666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP149"	-0.2125	29	29	0.17297	-0.329166666666667	-0.1375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP229"	0.0729166666666667	30	30	0.111195	-0.015625	0.145833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP239"	0.0104166666666667	18	18	0.111195	-0.0666666666666667	0.040625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch15_DGRP"	"DGRP492"	0.00416666666666667	18	18	0.07413	-0.00833333333333333	0.075	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"CS"	0.00416666666666665	23	23	0.086485	-0.025	0.0791666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP189"	0.120833333333333	12	12	0.11428375	0.0447916666666667	0.185416666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP195"	0.0958333333333333	2	2	0.1173725	0.05625	0.135416666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP228"	0.0416666666666667	23	23	0.1050175	-0.01875	0.116666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP287"	0.0166666666666667	24	24	0.07721875	-0.0302083333333333	0.0729166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP391"	-0.025	25	25	0.135905	-0.116666666666667	0.0625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP437"	0.0333333333333333	9	9	0.22239	-0.116666666666667	0.0875	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP486"	0.05625	16	16	0.1544375	-0.021875	0.175	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP639"	0.0645833333333333	18	18	0.08957375	0.025	0.133333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP712"	0.0708333333333333	17	17	0.1791475	-0.0208333333333333	0.233333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch16_DGRP"	"DGRP732"	-0.0541666666666667	13	13	0.086485	-0.0875	0.0916666666666666	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP38"	0.120833333333333	25	25	0.1050175	0.0541666666666666	0.191666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP354"	-0.0645833333333333	28	28	0.12663875	-0.123958333333333	0.025	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP88"	0.0875	22	22	0.086485	0.0427083333333333	0.164583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP309"	0.145833333333333	11	11	0.185325	0.0520833333333333	0.24375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP317"	0.0708333333333334	25	25	0.1667925	-0.0125	0.183333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP319"	0.00208333333333333	8	8	0.03397625	-0.0104166666666667	0.03125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP320"	0.0416666666666667	8	8	0.0555975	-0.009375	0.06875	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP321"	0.183333333333333	17	17	0.09884	0.116666666666667	0.25	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP332"	-0.0333333333333333	13	13	0.09884	-0.141666666666667	0	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP348"	-0.025	20	20	0.1420825	-0.123958333333333	0.04375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP350"	0.0354166666666667	20	20	0.16370375	-0.0635416666666667	0.152083333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"DGRP352"	0.15	25	25	0.19768	0.05	0.283333333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch18_DGRP"	"CS"	0.025	21	21	0.061775	-0.0208333333333333	0.0541666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"CS"	0.154166666666667	27	27	0.1173725	0.110416666666667	0.264583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP354"	0.0333333333333334	23	23	0.0679525	0.00416666666666667	0.09375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP355"	-0.0583333333333334	29	29	0.160615	-0.166666666666667	0.05	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP356"	0.104166666666667	19	19	0.135905	0.0145833333333333	0.2	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP359"	0.1875	23	23	0.09884	0.0833333333333333	0.245833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP361"	0.00833333333333333	17	17	0.061775	-0.0416666666666667	0.0416666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP370"	0.0625	25	25	0.0926625	0.0291666666666667	0.129166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP371"	0.204166666666667	28	28	0.13281625	0.111458333333333	0.291666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP377"	0.270833333333333	22	22	0.13899375	0.197916666666667	0.384375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP381"	-0.129166666666667	28	28	0.2532775	-0.3375	-0.0270833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP385"	0.116666666666667	29	29	0.086485	0.0583333333333334	0.166666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP386"	0.14375	16	16	0.16988125	0.0489583333333333	0.309375	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch19_DGRP"	"DGRP390"	0.204166666666667	23	23	0.2903425	-0.05625	0.264583333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP382"	0.179166666666667	7	7	0.1173725	0.145833333333333	0.2625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP383"	0.125	21	21	0.0803075	0.0875	0.195833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP392"	0.120833333333333	31	31	0.135905	0.01875	0.172916666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP395"	0.15	25	25	0.1420825	0.0708333333333334	0.254166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP397"	0.10625	30	30	0.09575125	0.0552083333333333	0.182291666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP405"	0.0479166666666667	24	24	0.25636625	-0.13125	0.194791666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP406"	-0.0604166666666667	22	22	0.12355	-0.158333333333333	0.00729166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP426"	0.1375	15	15	0.1173725	0.0770833333333333	0.329166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP427"	0.16875	22	22	0.22239	0.040625	0.340625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP439"	0.1125	27	27	0.14826	0.0208333333333333	0.225	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP440"	-0.05	25	25	0.12355	-0.133333333333333	0.025	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch20_DGRP"	"DGRP443"	0.108333333333333	25	25	0.1544375	0.0208333333333333	0.241666666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP40"	-0.0534518828451883	15	15	0.0868985564853557	-0.107958507670851	0.00881276150627616	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP461"	-0.0185320781032078	14	14	0.239139037656904	-0.103940027894003	0.240642433751743	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP505"	-0.0533036959553696	20	20	0.102290611924686	-0.133607914923292	0.0131668410041841	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP491"	-0.00164748953974896	8	8	0.0678620345188284	-0.0463694211994421	0.0279550209205021	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP509"	0.194944211994421	22	22	0.182365486401674	0.0391039051603905	0.272018828451883	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP528"	0.0885373082287308	14	14	0.174262364016736	-0.0392956764295676	0.177907078103208	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP535"	-0.0406729428172943	19	19	0.261057531380753	-0.197515690376569	0.133002092050209	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch21_DGRP"	"DGRP551"	0.234876220362622	26	26	0.139691626569038	0.160791492329149	0.330073221757322	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"CS"	0.175	29	29	0.1297275	0.0666666666666667	0.254166666666667	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP559"	0.025	21	21	0.2779875	-0.108333333333333	0.225	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP563"	0.310416666666667	28	28	0.14826	0.211458333333333	0.403125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP566"	0.4	23	23	0.1915025	0.304166666666667	0.5625	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP584"	-0.0125	19	19	0.0555975	-0.0833333333333333	0.0125	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP627"	0.0125	17	17	0.2162125	-0.2625	0.120833333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
"SiestaMoving__D6_D1"	"Batch22_DGRP"	"DGRP630"	0.0270833333333333	14	14	0.07413	-0.009375	0.123958333333333	"SiestaMoving"	"D6_D1"	"LD_transition"	"continuous"
