deleted_line	beta	se	p	trait	SNP	full_gls_beta	full_gls_p	delta_neglogp
"line_309"	-0.0505872971276048	0.0110066041070937	4.30501431135069e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.418589724633566
"line_31"	-0.0536724021684023	0.011001156945754	1.06735307273111e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.18707677021651
"line_310"	-0.0523552539995951	0.0109981321290773	1.93231775911751e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.070693670408339
"line_313"	-0.051392806956836	0.011013810870965	3.06799026479459e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.271469102292898
"line_317"	-0.0525501369673875	0.0109702149955531	1.66568756559384e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00620866882843085
"line_318"	-0.0537133384069095	0.0109988322698396	1.04193142234751e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.197545739313912
"line_319"	-0.0525840215043318	0.0110183697269472	1.82047290930553e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.044799345622315
"line_32"	-0.0531480359552209	0.0109741571394822	1.27881969006802e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.108575560392123
"line_320"	-0.0521529106120698	0.0110287959283235	2.25856730851877e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.138448162780664
"line_321"	-0.050823551525257	0.011001652462559	3.8442701836246e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.369429028321864
"line_324"	-0.0525113316348728	0.0109716807910445	1.70071089361932e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0152456186172616
"line_332"	-0.0533270452380307	0.0109906520697125	1.22200112314285e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.128313269835632
"line_335"	-0.0531063470234666	0.0109737511067425	1.30233136996835e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.100663373129795
"line_336"	-0.05237095886164	0.0109776530918416	1.8359765359844e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0484822516585277
"line_338"	-0.0524551510806092	0.0109803832894307	1.77779997294628e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0344980203518217
"line_348"	-0.0525727679846246	0.0109696819937871	1.64673324897107e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00123837946869543
"line_350"	-0.0525667500414355	0.0109696849374063	1.65125415641452e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0024290488948413
"line_352"	-0.053177715087359	0.0109724246216794	1.25666714620813e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.116164613690988
"line_354"	-0.0522585698061476	0.0110018770529441	2.03448303513967e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0930691978678162
"line_355"	-0.0521595168253543	0.0109860466635081	2.05644519933532e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0977322659087152
"line_356"	-0.0521522997835461	0.010992918087767	2.09360380466188e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.105509623963727
"line_357"	-0.0533813805489343	0.011050763261906	1.36149233223078e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0813696751170019
"line_358"	-0.0525810053529748	0.0109696588416086	1.6404959448235e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.000409713721271743
"line_359"	-0.0534732059545209	0.0110088620678475	1.19004860147872e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.139820176600368
"line_360"	-0.0515255502095403	0.0109940880240257	2.77700026140264e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.22819104572798
"line_361"	-0.0525720400739576	0.0109698334782909	1.64782182120144e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00152537478061632
"line_362"	-0.0525954310618447	0.0109698283014973	1.63037374245221e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00309770259780873
"line_365"	-0.051465792826896	0.0109878533455776	2.81494059649933e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.23408435949406
"line_370"	-0.0529020325459457	0.0110002312073821	1.51554785399802e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0348152209699393
"line_371"	-0.0528833806222826	0.0109869034278781	1.48450163541037e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.043804194527465
"line_373"	-0.0528157058524066	0.01098332454668	1.51901631944962e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0338224352015875
"line_374"	-0.0525045469453171	0.0109697395822362	1.69877710880862e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0147515252935246
"line_375"	-0.0519297039484614	0.0109875307250076	2.28715645463563e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.143910998956444
"line_377"	-0.0535384435241638	0.0109859468857553	1.09717574210086e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.175108677855471
"line_379"	-0.0529498894536001	0.0109876683184743	1.44258771518204e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.056242645407016
"line_38"	-0.0525778555650448	0.0109807980970932	1.68314580228734e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.010736863405679
"line_380"	-0.0514911831988754	0.0109967689805165	2.8354657359734e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.237239528696608
"line_381"	-0.0531405749782098	0.0110608570746872	1.55230752113805e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0244071131976513
"line_382"	-0.0525371962011083	0.0110236849390147	1.88061897524178e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0589159388759191
"line_383"	-0.0529128586278109	0.0110292882812527	1.60669252934371e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00945210055753432
"line_385"	-0.0524694024846652	0.0109714798975891	1.73261941885798e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0233183026744923
"line_386"	-0.0529167500659306	0.0110177376526904	1.56408258844637e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0211251934684462
"line_390"	-0.0532217041071986	0.0109757494410805	1.24068607730645e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.121722966200437
"line_391"	-0.0528400569618256	0.0109881771079595	1.51831362116673e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0340233866939297
"line_392"	-0.0529231796284984	0.0109757696745488	1.422546824707e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0623183043158919
"line_395"	-0.0527103133116411	0.0109712251760632	1.55205005341476e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0244791518137362
"line_397"	-0.0524922047184848	0.0109700779684695	1.70957718889988e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0175038394466425
"line_399"	-0.0524907967542678	0.0109713484989186	1.71539556219116e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0189794072998932
"line_40"	-0.0527955463930438	0.0110113190749744	1.62949836108357e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00333094690618907
"line_405"	-0.0511341883584215	0.0110047334045338	3.37510898323831e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.312902925984014
"line_406"	-0.0518308873510887	0.0110007950137285	2.45829714729265e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.175249502276318
"line_409"	-0.0527805061658982	0.0109765562258172	1.52085353360074e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0332974837374653
"line_41"	-0.0528375081165146	0.0110298491435178	1.66440228346808e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00587342804639768
"line_426"	-0.052751747905963	0.0109880001892301	1.57993064700644e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0167468514191098
"line_427"	-0.0516167495551017	0.0109964218956723	2.67968235740087e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.212698442034821
"line_437"	-0.0526799130236913	0.0109699236366304	1.56921416487258e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0197026551687616
"line_439"	-0.0526192676418021	0.0109916002689262	1.6910290614593e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0127661963984584
"line_440"	-0.0526675851653574	0.0109971444122007	1.67442888936101e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00848183348894604
"line_441"	-0.0530652797336897	0.0110328548086235	1.51118749414413e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0360665239851485
"line_443"	-0.0516137364321546	0.0109857771164722	2.62422444246559e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.203616101363083
"line_45"	-0.0525304243676819	0.0110306213316713	1.91459381952915e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0666917777370983
"line_461"	-0.0536202761327928	0.0110237643315332	1.15000708674068e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.154684358268597
"line_48"	-0.0524737103038496	0.0110027656783383	1.85015689421441e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0518236834472745
"line_486"	-0.0531793134549276	0.0110003704635825	1.33601374899675e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0895739473901811
"line_491"	-0.0532221681539189	0.0109977245129622	1.30244798384248e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.100624487101303
"line_492"	-0.052568685040636	0.0109707103622538	1.65349092811673e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00301694159521038
"line_502"	-0.0528787878771343	0.0109935036223847	1.50927860717172e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0366154585940848
"line_505"	-0.0536160630742718	0.0110007139052726	1.09432331883536e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.176239221240954
"line_509"	-0.0533046086274106	0.0109923347186525	1.23927474666619e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.122217274956808
"line_513"	-0.051974597662757	0.0109976122059739	2.28997701879626e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.14444624907007
"line_517"	-0.0529693173222154	0.0109984866916659	1.46424147018494e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0497721721414548
"line_528"	-0.0526891077756639	0.0110990606135039	2.06284383680257e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0990814769761457
"line_531"	-0.0516509528313547	0.0110322411660221	2.8434092795839e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.238454501520396
"line_535"	-0.0521207108648093	0.0109960592686627	2.13776746608724e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.114575588510738
"line_551"	-0.0527301568017022	0.0109837591038793	1.58081467567922e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0165039158167435
"line_555"	-0.0525458855676599	0.0109696669349682	1.66691855461849e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00652950588250878
"line_559"	-0.0528432228848091	0.0109709505925958	1.45988848698806e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0510651912660327
"line_563"	-0.0522661098394119	0.0109902588107644	1.97783481354149e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0808051421038121
"line_566"	-0.0523029432833453	0.0109732444570177	1.87540735374843e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0577107397049828
"line_57"	-0.0521887449263048	0.0109974935025779	2.07978878030961e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.102634356115598
"line_584"	-0.0515002491797878	0.0110086696958312	2.8946949857744e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.24621793392945
"line_589"	-0.0521836096448516	0.0110064192504043	2.12458485089324e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.111889205563197
"line_59"	-0.0523872412305209	0.0109831692425476	1.84432208671401e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0504518922851975
"line_595"	-0.0530907210231283	0.011001092169669	1.39337448488245e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0713170213212084
"line_596"	-0.0507179951564738	0.0110367478741543	4.31971708747758e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.420070429464995
"line_627"	-0.0520643657996857	0.01103747146601	2.39282399528948e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.163525880256337
"line_630"	-0.0529493399918883	0.0109736540270715	1.39909883220425e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0695364808079457
"line_634"	-0.0526311365260888	0.0109704644517999	1.60633849245164e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00954780848453396
"line_639"	-0.0541491196746665	0.010991104648499	8.36594221014542e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.292870014646614
"line_69"	-0.05310379690912	0.0110286179847123	1.47132978283298e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.047674848801929
"line_703"	-0.054517594769484	0.011036727914273	7.82621297084594e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.321833212937515
"line_705"	-0.0538779329192073	0.0109991375485214	9.663102722216e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.230268278634409
"line_707"	-0.0525606449319674	0.0109696199613739	1.65560771407926e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00357256636659997
"line_712"	-0.0525927091946229	0.0109781391951911	1.66220255536308e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00529907072822056
"line_714"	-0.0525920008777291	0.0109703540940655	1.63479105247553e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00192262283378231
"line_716"	-0.0521608272546859	0.0110178521174079	2.19909792825597e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.126859694500657
"line_721"	-0.0515730114135727	0.0110097258317365	2.80899290873937e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.233165767930048
"line_73"	-0.0525549952013451	0.0110082594781543	1.80474908188243e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0410319546468099
"line_730"	-0.0544960990290429	0.0110518476393524	8.18310236456189e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.302466890989955
"line_732"	-0.0532189617552572	0.0110425427142929	1.43955878439788e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0571554709071096
"line_737"	-0.0527890923586679	0.0110054834713012	1.61367482085525e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00756885240822225
"line_738"	-0.0531285836582442	0.0109908497891283	1.33889071714947e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0886397444001785
"line_748"	-0.0519211704602397	0.0110023345042738	2.3688467243515e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.159152085810538
"line_75"	-0.0515758297020562	0.0110339449410205	2.94976033460589e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.254401856469596
"line_757"	-0.0525143557973797	0.0109886865294325	1.76215212513101e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.030658523073793
"line_761"	-0.0518551555475373	0.0110324357402888	2.59849015945882e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.199336201575955
"line_765"	-0.054263068852895	0.0110483627416826	9.04225541173943e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.259108104748124
"line_774"	-0.0527858039809704	0.0110088758564732	1.62804301471579e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0037189996526763
"line_776"	-0.053120595066439	0.0109954845830895	1.35761584218405e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.082607977728772
"line_783"	-0.0517793151806974	0.0110178434259364	2.60687981542366e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.200736134515642
"line_786"	-0.0522750998760042	0.0109956269816733	1.99261531724856e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0840385895167453
"line_787"	-0.0532398508409214	0.0110116062533579	1.33222572326008e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.090807059932799
"line_790"	-0.0512709331487455	0.0110119821122169	3.22533555372432e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.293190029045046
"line_796"	-0.0526300871687591	0.0110206780158345	1.7919345800051e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0379372754781411
"line_799"	-0.051749527487166	0.010998767016264	2.53828771718689e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.189155973314538
"line_801"	-0.0527242279140923	0.0109761493047424	1.55894971497866e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0225527679626962
"line_802"	-0.0526229661166818	0.0109883314817459	1.67626136744856e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00895686110414129
"line_805"	-0.0521558487888081	0.0110129055976922	2.18101791817885e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.123274358641896
"line_808"	-0.0517322323866397	0.0110399312873713	2.78705420596401e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.229760540571039
"line_810"	-0.0526247468230732	0.0109727100081585	1.61892542083628e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00615803236659485
"line_812"	-0.05257879194882	0.0110166909690967	1.81819092536992e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0442546109581707
"line_818"	-0.0542403178085415	0.011022876215582	8.62331960083271e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.279710392512673
"line_819"	-0.0516245010817861	0.0110291323211146	2.85841232224816e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.240740000483132
